phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,53,val,0.5062574744224548,0.8290072679519653,0.870117723941803,0.7498199939727783,0.7365629420084866,0.7635630498533724,0.8620625810035178,0.6202334715722811,4656,745,645,2083,0.8374442230578967,0.8967604904815606,0.00014405199999999985
epoch,54,train,0.448007016392832,0.8343420624732971,0.8642155528068542,0.7876161932945251,0.7520120345994735,0.8267592822293889,0.8388247946812671,0.6542980906278684,34318,6594,4190,19996,0.888077037658862,0.9188688528362239,0.00014105299999999984
epoch,54,val,0.5365067720413208,0.783122181892395,0.8202670812606812,0.7266243100166321,0.6296694436979307,0.8588709677419355,0.7448620625810035,0.5722075456618115,4023,1378,385,2343,0.8346356406006941,0.8946876216579855,0.00014105299999999984
epoch,55,train,0.44501461071083526,0.8360164761543274,0.8657317161560059,0.7894103527069092,0.7548764384078476,0.8272554370296866,0.8411957371920219,0.6574441966005472,34415,6497,4178,20008,0.8891297669673743,0.9201628700815324,0.00013805399999999984
epoch,55,val,0.5636719465255737,0.7583958506584167,0.7931760549545288,0.7095533609390259,0.5946950917203768,0.8793988269794721,0.6972782817996668,0.5446243869209463,3766,1635,329,2399,0.8220009920759304,0.8895881668486503,0.00013805399999999984
epoch,56,train,0.4443847522908405,0.8348183035850525,0.8638740181922913,0.7899927496910095,0.7486027316134286,0.8362275696684032,0.8339851388345718,0.6572752887930936,34120,6792,3961,20225,0.888750015532383,0.9202479268793237,0.00013505499999999984
epoch,56,val,0.5432336330413818,0.7864435911178589,0.8240421414375305,0.728410542011261,0.6353711790393013,0.8533724340175953,0.7526384002962414,0.5751103667432479,4065,1336,400,2328,0.830033883189812,0.8922211035645078,0.00013505499999999984
epoch,57,train,0.4406234802060397,0.8371685743331909,0.8664852976799011,0.7913550138473511,0.7552032459238109,0.8311419829653519,0.8407313257723895,0.6603733307892954,34396,6516,4084,20102,0.8912705028685179,0.92183208933642,0.00013205599999999983
epoch,57,val,0.5346310138702393,0.7998523712158203,0.8399409651756287,0.732972264289856,0.6635958395245171,0.8185483870967742,0.7904091834845399,0.5838051139502312,4269,1132,495,2233,0.8241841855826118,0.8919050303490013,0.00013205599999999983
epoch,58,train,0.44177698022171086,0.8380902409553528,0.8674947023391724,0.7919134497642517,0.7578024635381244,0.8292400562308774,0.8433222526398123,0.6616406119515928,34502,6410,4130,20056,0.8909488582793421,0.9214293880189901,0.00012905699999999983
